# Vietnamese glosses for HSK 1–2 words, and for the few HSK and frequent entries that had no Vietnamese (Chinese notebook dictionary)
# License: CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/)
# Derived from CC-CEDICT (https://cc-cedict.org, CC BY-SA 4.0) and CVDICT (Vietnamese translation of CC-CEDICT, CC BY-SA 4.0).
# Drafted by Claude (AI), 2026-09. status "ai-draft" = AI-drafted, awaiting human review ("hiệu đính bởi AI, chờ duyệt");
# "reviewed" = checked by the project owner ("đã hiệu đính") — only the owner sets it. Changes: CHANGELOG.md.
# Format: UTF-8 (NFC), LF, tab-separated. Lines starting with "#" are comments.
# vi: senses separated by "/", near-synonyms inside a sense by "; ", examples as "(vd. 汉字: nghĩa)", classifiers as last sense "Lượng từ: 个 (gè)".
# 1291 keys (CC-CEDICT key "trad|simp[pinyin]"). A gloss keyed to a form the HSK list names that is now only a variant (複習) follows the tag to the main form (復習); key it to the main form when you can.
key	vi	source	status
好|好[hao3]	tốt; hay; giỏi; ổn; khoẻ (vd. 我很好: tôi khoẻ)/hợp; thích hợp; đúng/được; được rồi; ừ (dùng để đồng ý, vd. 好，我们走吧: được, chúng ta đi thôi)/(trước tính từ, dùng để cảm thán) thật; quá; rất (vd. 好冷: lạnh quá)/(trước động từ) dễ (vd. 好找: dễ tìm; 好写: dễ viết)/(trước động từ) … hay; … ngon; … đẹp (vd. 好吃: ngon; 好听: hay; 好看: đẹp, hay)/(sau động từ, chỉ việc đã hoàn thành) xong; xong xuôi (vd. 做好了: làm xong rồi)/(hai người) thân; thân thiết/(sau lời xưng hô) chào (vd. 你好: chào bạn; 老师好: em chào thầy)	claude-2026-09	ai-draft
好吃|好吃[hao3 chi1]	ngon; ngon miệng	claude-2026-09	ai-draft
好看|好看[hao3 kan4]	đẹp; xinh; ưa nhìn/hay (phim, sách, chương trình…)/bẽ mặt; mất mặt (vd. 让他好看: làm cho nó bẽ mặt)	claude-2026-09	ai-draft
好聽|好听[hao3 ting1]	hay; dễ nghe; êm tai	claude-2026-09	ai-draft
好玩兒|好玩儿[hao3 wan2 r5]	vui; thú vị	claude-2026-09	ai-draft
號|号[hao4]	ngày (trong tháng; vd. 七号: ngày 7)/số (thứ tự; vd. 237号房间: phòng số 237)/cỡ; loại; kích cỡ (vd. 大号: cỡ lớn; 五号电池: pin tiểu AA)/dấu; ký hiệu (vd. 问号: dấu hỏi)/(lượng từ) người: dùng đếm người hoặc vật được đánh số (vd. 几十号人: mấy chục người)/tên; hiệu (vd. 国号: quốc hiệu; 年号: niên hiệu)/kèn; tiếng kèn hiệu (vd. 起床号: kèn báo thức)	claude-2026-09	ai-draft
喝|喝[he1]	uống	claude-2026-09	ai-draft
和|和[he2]	(nối hai danh từ, đại từ) và; với; cùng (với)/(thể thao) hoà; hoà nhau/hài hoà; hoà thuận; ôn hoà/làm hoà; giảng hoà/(toán học) tổng/(trong từ ghép) Nhật Bản (vd. 和服: kimono)	claude-2026-09	ai-draft
很|很[hen3]	rất; lắm/(đặt trước tính từ trong câu khẳng định, nhiều khi không mang nghĩa nhấn mạnh, chỉ để câu tự nhiên, vd. 我很好: tôi khoẻ)	claude-2026-09	ai-draft
後|后[hou4]	sau; phía sau; đằng sau/sau (khi); sau đó; về sau/hậu- (tiền tố, vd. 后现代: hậu hiện đại)	claude-2026-09	ai-draft
後邊|后边[hou4 bian5]	phía sau; đằng sau/phần sau; phần cuối/sau này; về sau	claude-2026-09	ai-draft
後天|后天[hou4 tian1]	ngày kia; ngày mốt/(có được) sau khi sinh ra; không phải bẩm sinh (trái với 先天)	claude-2026-09	ai-draft
花|花[hua1]	hoa; bông hoa (vd. 一朵花: một bông hoa)/tiêu; tiêu tốn; mất (tiền, thời gian) (vd. 花钱: tiêu tiền; 花时间: mất thời gian)/hoa văn; có hoa; sặc sỡ; loè loẹt/(khẩu ngữ) trăng hoa; lăng nhăng; háo sắc/Lượng từ: 朵 (duǒ), 支 (zhī), 束 (shù), 把 (bǎ), 盆 (pén), 簇 (cù)	claude-2026-09	ai-draft
話|话[hua4]	lời; lời nói; câu nói/tiếng; phương ngữ (vd. 上海话: tiếng Thượng Hải)/chuyện; cuộc nói chuyện/Lượng từ: 种 (zhǒng), 席 (xí), 句 (jù), 口 (kǒu), 番 (fān)	claude-2026-09	ai-draft
壞|坏[huai4]	xấu; tồi; hư (người, việc)/hỏng; bị hỏng; hư (đồ vật, máy móc)/ôi; thiu (thức ăn)/(sau động từ, tính từ) … lắm; … chết đi được (vd. 累坏了: mệt chết đi được)	claude-2026-09	ai-draft
還|还[huan2]	trả; trả lại (tiền, đồ)/về; trở về (vd. 还乡: về quê)	claude-2026-09	ai-draft
回|回[hui2]	về; trở về; quay về; quay lại (vd. 回家: về nhà)/(lượng từ) lần; lượt; chuyến: dùng cho số lần xảy ra việc gì (vd. 去过两回: đã đi hai lần)/trả lời; đáp lại; hồi âm (vd. 回信: trả lời thư)/quay (lại); ngoảnh (lại) (vd. 回头: quay đầu lại)/(lượng từ) hồi; chương; màn: dùng cho hồi của tiểu thuyết cổ, màn của vở kịch (vd. 第一回: hồi thứ nhất)	claude-2026-09	ai-draft
回答|回答[hui2 da2]	trả lời; đáp/câu trả lời; lời đáp	claude-2026-09	ai-draft
回到|回到[hui2 dao4]	về; trở về; quay lại (nơi nào)	claude-2026-09	ai-draft
回家|回家[hui2 jia1]	về nhà	claude-2026-09	ai-draft
回來|回来[hui2 lai5]	về; trở về; quay lại (hướng về phía người nói)	claude-2026-09	ai-draft
回去|回去[hui2 qu5]	về; trở về; quay về (rời chỗ người nói, về nơi cũ)	claude-2026-09	ai-draft
會|会[hui4]	biết (làm việc gì, do học mà có được); giỏi; khéo (vd. 我会说汉语: tôi biết nói tiếng Trung; 他很会做饭: anh ấy nấu ăn rất giỏi)/sẽ; chắc sẽ; có thể (phỏng đoán khả năng xảy ra, vd. 明天会下雨: ngày mai sẽ mưa)/họp; gặp; gặp mặt; tụ họp (vd. 会客: tiếp khách)/cuộc họp; buổi họp; hội nghị (vd. 开会: họp)/hội; hiệp hội; đoàn thể (vd. 学生会: hội sinh viên)/(trong từ ghép) một lúc; một lát (vd. 一会儿: một lát)	claude-2026-09	ai-draft
火車|火车[huo3 che1]	tàu hoả; xe lửa/Lượng từ: 列 (liè), 节 (jié), 班 (bān), 趟 (tàng)	claude-2026-09	ai-draft
機場|机场[ji1 chang3]	sân bay; phi trường/Lượng từ: 家 (jiā), 处 (chù)	claude-2026-09	ai-draft
機票|机票[ji1 piao4]	vé máy bay/Lượng từ: 张 (zhāng)	claude-2026-09	ai-draft
雞蛋|鸡蛋[ji1 dan4]	trứng gà; trứng/Lượng từ: 个 (gè), 打 (dá)	claude-2026-09	ai-draft
幾|几[ji3]	mấy; bao nhiêu (hỏi số lượng, thường dưới 10, vd. 几岁: mấy tuổi)/vài; mấy (số lượng nhỏ không xác định, vd. 几个人: vài người)	claude-2026-09	ai-draft
記|记[ji4]	nhớ; ghi nhớ/ghi; ghi lại; ghi chép/dấu; ký hiệu/(lượng từ) cú; cái: dùng cho cú đánh, cú đá, cú sút	claude-2026-09	ai-draft
記得|记得[ji4 de5]	nhớ; còn nhớ	claude-2026-09	ai-draft
記住|记住[ji4 zhu5]	nhớ kỹ; ghi nhớ; nhớ lấy/học thuộc	claude-2026-09	ai-draft
家|家[jia1]	nhà; gia đình (vd. 回家: về nhà; 我家有四口人: nhà tôi có bốn người)/(lượng từ) nhà; hiệu; hãng: dùng cho gia đình, cửa hàng, công ty, nhà hàng (vd. 一家饭馆: một quán ăn)/(hậu tố) nhà …; gia: người chuyên về một lĩnh vực, hoặc một trường phái tư tưởng thời Tiên Tần (vd. 科学家: nhà khoa học; 作家: nhà văn; 画家: hoạ sĩ; 儒家: Nho gia)/(cách nói khiêm tốn, đặt trước từ chỉ người thân lớn tuổi hơn mình) … của tôi (vd. 家父: cha tôi; 家兄: anh trai tôi)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
家裡|家里[jia1 li3]	nhà; ở nhà; trong nhà	claude-2026-09	ai-draft
家人|家人[jia1 ren2]	người nhà; người trong gia đình/(cũ) người hầu; gia nhân	claude-2026-09	ai-draft
間|间[jian1]	(lượng từ) gian; căn; phòng: dùng cho phòng, buồng (vd. 一间教室: một phòng học)/giữa; ở giữa (vd. 朋友之间: giữa bạn bè)/trong (một khoảng thời gian hoặc nơi chốn nhất định; vd. 晚间: buổi tối; 田间: ngoài đồng)/phòng; gian (nhà)	claude-2026-09	ai-draft
見|见[jian4]	thấy; nhìn thấy (cũng đặt sau 看, 听…, vd. 听见: nghe thấy)/gặp; gặp mặt/tiếp (khách); phỏng vấn/ý kiến; quan điểm/tỏ ra; có vẻ; thấy (vd. 见好: có vẻ đỡ; 见效: thấy hiệu quả)	claude-2026-09	ai-draft
見面|见面[jian4 mian4]	gặp mặt; gặp nhau/Lượng từ: 次 (cì)	claude-2026-09	ai-draft
教|教[jiao1]	dạy; dạy học; chỉ dạy	claude-2026-09	ai-draft
叫|叫[jiao4]	tên là; gọi là (vd. 我叫小明: tôi tên là Tiểu Minh)/gọi; kêu (ai)/kêu; la; hét/bảo; sai; khiến (ai làm gì)/gọi (món ăn, xe…)/(trong câu bị động) bị; được (giống 被)	claude-2026-09	ai-draft
教學樓|教学楼[jiao4 xue2 lou2]	toà nhà dạy học; dãy phòng học; khu giảng đường (trong trường học)	claude-2026-09	ai-draft
姐姐|姐姐[jie3 jie5]	chị; chị gái/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
姐|姐[jie3]	chị; chị gái	claude-2026-09	ai-draft
介紹|介绍[jie4 shao4]	giới thiệu (ai với ai)/giới thiệu; trình bày; thuyết trình (về việc gì)/tiến cử; giới thiệu (ai vào công việc…)/lời giới thiệu; phần giới thiệu	claude-2026-09	ai-draft
今年|今年[jin1 nian2]	năm nay	claude-2026-09	ai-draft
今天|今天[jin1 tian1]	hôm nay/hiện nay; ngày nay	claude-2026-09	ai-draft
進|进[jin4]	vào; đi vào/tiến; tiến lên/đưa vào; nhận vào; nhập (vd. 进货: nhập hàng)/dâng; nộp/(lượng từ) dãy; lớp: dùng cho các dãy nhà trong khu nhà kiểu cổ/(toán học) hệ đếm; cơ số (vd. 十进制: hệ thập phân)	claude-2026-09	ai-draft
進來|进来[jin4 lai2]	vào; đi vào (hướng về phía người nói)	claude-2026-09	ai-draft
進去|进去[jin4 qu4]	vào; đi vào (rời xa phía người nói)	claude-2026-09	ai-draft
九|九[jiu3]	chín (9)	claude-2026-09	ai-draft
就|就[jiu4]	(sau vế điều kiện, giả định) thì; thế thì (vd. 你去我就去: bạn đi thì tôi đi)/ngay; liền; là … ngay (vd. 我马上就来: tôi đến ngay; 一…就…: vừa … là …)/chính (là); đúng (là) (vd. 这就是我家: đây chính là nhà tôi)/chỉ; mỗi (vd. 就他一个人: chỉ mình anh ấy)/những; đến (nhấn mạnh số lượng nhiều)/về; đối với (vấn đề gì)/nhân; tranh thủ (thường đi với 着)/(thức ăn) ăn kèm; nhắm (với)/tới gần; hướng về/bắt tay vào; đảm nhận (công việc)/(mẫu 就…也…) dù … cũng …/(mẫu 不…就…) không … thì là …	claude-2026-09	ai-draft
覺得|觉得[jue2 de5]	thấy; cảm thấy; nghĩ là; cho rằng/cảm thấy (mệt, khó chịu…)	claude-2026-09	ai-draft
開|开[kai1]	mở (cửa, hộp, sách…); nở (hoa)/bật (đèn, máy…); cho chạy; lái (xe)/mở; kinh doanh (cửa hàng, công ty)/(tàu, xe) chạy; khởi hành; (quân đội) xuất phát/sôi; đun sôi (vd. 水开了: nước sôi rồi)/viết; kê (đơn thuốc); xuất (hoá đơn, séc)/(bổ ngữ xu hướng) ra; khỏi (vd. 打开: mở ra; 走开: đi chỗ khác)	claude-2026-09	ai-draft
開車|开车[kai1 che1]	lái xe (ô tô, tàu…)/(tiếng lóng mạng) đăng nội dung người lớn; nói đùa tục tĩu	claude-2026-09	ai-draft
開會|开会[kai1 hui4]	họp; tổ chức cuộc họp/dự họp; đi họp	claude-2026-09	ai-draft
開玩笑|开玩笑[kai1 wan2 xiao4]	đùa; nói đùa; đùa giỡn/trêu; trêu chọc (ai)	claude-2026-09	ai-draft
看|看[kan4]	nhìn; xem/đọc (sách, báo…)/xem (phim, tivi, trận đấu…)/thăm; thăm hỏi (ai)/cho rằng; thấy; coi là; xem như (vd. 我看: theo tôi thấy)/trông nom; chăm sóc/khám; chữa (bệnh)/tuỳ; phụ thuộc vào (vd. 看情况: tuỳ tình hình)/(sau động từ lặp lại) thử (vd. 试试看: thử xem)/coi chừng; cẩn thận (kẻo…)	claude-2026-09	ai-draft
看病|看病[kan4 bing4]	đi khám bệnh/khám bệnh (bác sĩ khám cho người bệnh)	claude-2026-09	ai-draft
看到|看到[kan4 dao4]	nhìn thấy; thấy	claude-2026-09	ai-draft
看見|看见[kan4 jian4]	nhìn thấy; trông thấy; thấy	claude-2026-09	ai-draft
考|考[kao3]	thi; dự thi; thi vào (trường…)/kiểm tra; sát hạch; đố (ai) (vd. 考考你: đố bạn đấy)/xem xét; kiểm chứng; khảo cứu	claude-2026-09	ai-draft
考試|考试[kao3 shi4]	thi; dự thi/kỳ thi; cuộc thi; bài thi/Lượng từ: 次 (cì)	claude-2026-09	ai-draft
渴|渴[ke3]	khát; khát nước	claude-2026-09	ai-draft
課|课[ke4]	bài; bài học; tiết học; giờ học (vd. 上课: vào học)/môn học; khoá học/Lượng từ: 门 (mén), 堂 (táng), 节 (jié)	claude-2026-09	ai-draft
課本|课本[ke4 ben3]	sách giáo khoa; sách học/Lượng từ: 本 (běn)	claude-2026-09	ai-draft
課文|课文[ke4 wen2]	bài khoá; bài đọc (trong sách giáo khoa)/Lượng từ: 篇 (piān)	claude-2026-09	ai-draft
口|口[kou3]	miệng; mồm/(lượng từ) người; con; cái…: dùng cho người trong gia đình, gia súc, giếng, đại bác… (vd. 三口人: ba người)/(lượng từ) miếng; ngụm; hớp: dùng cho lượng ăn, uống, cắn một lần (vd. 一口水: một ngụm nước)	claude-2026-09	ai-draft
塊|块[kuai4]	(lượng từ, khẩu ngữ) đồng; tệ: dùng đếm tiền, giống 元 (vd. 十块钱: mười tệ)/(lượng từ) miếng; mẩu; tấm; bánh: dùng cho vải, bánh, xà phòng… (vd. 一块蛋糕: một miếng bánh ngọt)/cục; tảng; miếng	claude-2026-09	ai-draft
快|快[kuai4]	nhanh; mau/sắp; sắp sửa (vd. 快下雨了: sắp mưa rồi)/nhanh lên; khẩn trương (vd. 快走: đi nhanh lên)/vui; vui vẻ; dễ chịu; sảng khoái (vd. 快乐: vui vẻ)/sắc; bén (dao); nhanh trí; lanh lợi/thẳng thắn; bộc trực/tốc độ; mức nhanh chậm	claude-2026-09	ai-draft
來|来[lai2]	đến; tới; lại (đây)/(thay cho động từ cụ thể) làm; lấy; cho (vd. 我来吧: để tôi làm; 来一杯咖啡: cho một cốc cà phê)/(bổ ngữ xu hướng, hướng về phía người nói) lại; về (vd. 回来: trở về)/(sau khoảng thời gian) … nay; … qua (vd. 三年来: ba năm nay)/từ … đến nay (vd. 自古以来: từ xưa đến nay)/(trước từ chỉ thời gian) tới; sau (vd. 来年: năm tới)/(giữa hai động từ) để/(sau số tròn) khoảng; chừng (vd. 十来个: khoảng mười cái)/(sau 得 hoặc 不, chỉ có thể hay không thể) hợp; quen; làm được (vd. 谈得来: hợp chuyện; 吃不来: ăn không quen)	claude-2026-09	ai-draft
來到|来到[lai2 dao4]	đến; tới (nơi nào)	claude-2026-09	ai-draft
老|老[lao3]	già; cao tuổi (vd. 老人: người già)/cũ; lâu năm; lâu đời; lỗi thời (vd. 老朋友: bạn cũ; 老房子: nhà cũ)/(tiền tố đặt trước họ người để gọi thân mật, hoặc trước số chỉ thứ tự con trong nhà) anh; bác; lão (vd. 老王: anh Vương; 老二: con thứ hai)/(tiền tố không mang nghĩa trong một số từ chỉ người, con vật; thường không dịch, vd. 老师: thầy giáo, cô giáo; 老虎: con hổ)/luôn; cứ; mãi; lúc nào cũng (vd. 他老迟到: anh ấy cứ đến muộn suốt)/rất; lắm (vd. 老远: rất xa)/có kinh nghiệm; lão luyện; thạo (vd. 老手: tay lão luyện)/(tôn kính, đặt sau họ người cao tuổi) cụ (vd. 李老: cụ Lý)/(thịt, rau…) dai; già; quá lửa (vd. 肉炒老了: thịt xào bị dai)	claude-2026-09	ai-draft
老人|老人[lao3 ren2]	người già; người cao tuổi; cụ già/cha mẹ già; ông bà (trong nhà)	claude-2026-09	ai-draft
老師|老师[lao3 shi1]	thầy giáo; cô giáo; giáo viên (cũng dùng để gọi: thầy, cô)/Lượng từ: 位 (wèi), 个 (gè)	claude-2026-09	ai-draft
了|了[le5]	(trợ từ đặt sau động từ, chỉ hành động đã xong) đã; rồi (vd. 我买了一本书: tôi đã mua một cuốn sách)/(trợ từ cuối câu, chỉ sự thay đổi, tình huống mới) … rồi (vd. 下雨了: mưa rồi)/(trợ từ cuối câu, nhấn mạnh lời nói, hay đi với 太, 可; vd. 太好了: tốt quá)	claude-2026-09	ai-draft
累|累[lei4]	mệt; mệt mỏi/làm (ai) mệt; làm quá sức/làm lụng vất vả	claude-2026-09	ai-draft
冷|冷[leng3]	lạnh; rét	claude-2026-09	ai-draft
裡|里[li3]	trong; bên trong; phía trong/(đặt sau danh từ, chỉ nơi chốn) trong… (vd. 房间里: trong phòng)/lớp lót; mặt trong (áo, chăn…)	claude-2026-09	ai-draft
裏|里[li3]	trong; bên trong; phía trong/(đặt sau danh từ, chỉ nơi chốn) trong… (vd. 房间里: trong phòng)/lớp lót; mặt trong (áo, chăn…)	claude-2026-09	ai-draft
裡邊|里边[li3 bian5]	bên trong; phía trong; trong	claude-2026-09	ai-draft
兩|两[liang3]	hai (thường dùng trước lượng từ, vd. 两个人: hai người)/cả hai; hai bên (vd. 两边: hai bên)/vài; mấy (số ít không xác định, vd. 过两天: vài hôm nữa)/lạng (đơn vị khối lượng, bằng 50 gam)	claude-2026-09	ai-draft
零|零[ling2]	không; số không (0)/linh; lẻ (đặt giữa hai số, vd. 一百零五: một trăm linh năm)/lẻ; vụn; nhỏ lẻ (vd. 零钱: tiền lẻ)/số lẻ; phần lẻ; số dư (phép chia)/héo rụng; tàn	claude-2026-09	ai-draft
〇|〇[ling2]	số không (0), dùng khi viết số (vd. 二〇二六年: năm 2026)	claude-2026-09	ai-draft
六|六[liu4]	sáu (6)	claude-2026-09	ai-draft
樓|楼[lou2]	nhà lầu; toà nhà (nhiều tầng)/tầng; lầu (vd. 三楼: tầng 3)/Lượng từ: 层 (céng), 座 (zuò), 栋 (dòng)	claude-2026-09	ai-draft
樓上|楼上[lou2 shang4]	tầng trên; trên lầu/(tiếng lóng mạng) người đăng bài ngay phía trên (trong diễn đàn)	claude-2026-09	ai-draft
樓下|楼下[lou2 xia4]	tầng dưới; dưới lầu	claude-2026-09	ai-draft
路|路[lu4]	đường; con đường/đường đi; chặng đường; hành trình/tuyến (xe buýt…; vd. 3路车: xe buýt tuyến số 3)/loại; kiểu; hạng (vd. 这路人: loại người này)/Lượng từ: 条 (tiáo)	claude-2026-09	ai-draft
路口|路口[lu4 kou3]	ngã ba; ngã tư; giao lộ	claude-2026-09	ai-draft
路上|路上[lu4 shang5]	trên đường; ngoài đường/dọc đường; trên đường đi (vd. 在去学校的路上: trên đường đến trường)	claude-2026-09	ai-draft
媽媽|妈妈[ma1 ma5]	mẹ; má/Lượng từ: 个 (gè), 位 (wèi)	claude-2026-09	ai-draft
媽|妈[ma1]	mẹ; má	claude-2026-09	ai-draft
馬路|马路[ma3 lu4]	đường; đường phố; đường cái (cho xe chạy)/Lượng từ: 条 (tiáo)	claude-2026-09	ai-draft
馬上|马上[ma3 shang4]	ngay; ngay lập tức; tức khắc; sắp (vd. 马上就要考试了: sắp thi rồi)	claude-2026-09	ai-draft
嗎|吗[ma5]	(trợ từ cuối câu, biến câu thành câu hỏi có hay không) … không?; … à? (vd. 你好吗?: bạn khoẻ không?)	claude-2026-09	ai-draft
買|买[mai3]	mua	claude-2026-09	ai-draft
慢|慢[man4]	chậm; chậm chạp	claude-2026-09	ai-draft
忙|忙[mang2]	bận; bận rộn/vội; vội vàng; hối hả	claude-2026-09	ai-draft
毛|毛[mao2]	(lượng từ, khẩu ngữ) hào: dùng đếm tiền, bằng một phần mười tệ, giống 角 (vd. 五毛钱: năm hào)/lông (người, động vật); lông vũ; lông tơ/len; lông cừu (vd. 毛衣: áo len)/mốc/thô; chưa hoàn thiện; non/cẩu thả; hấp tấp/hoảng; sợ; chột dạ/(tiền) mất giá	claude-2026-09	ai-draft
沒|没[mei2]	(phó từ phủ định, đặt trước động từ, phủ định việc đã xảy ra) chưa; không (vd. 我没去: tôi đã không đi; 他还没来: anh ấy vẫn chưa đến)/không có (giống 没有, vd. 没钱: không có tiền)	claude-2026-09	ai-draft
沒關係|没关系[mei2 guan1 xi5]	không sao; không sao đâu; không hề gì (thường đáp lại lời xin lỗi)	claude-2026-09	ai-draft
沒什麼|没什么[mei2 shen2 me5]	không sao; không có gì; đừng bận tâm/không có gì; không có chi (đáp lại lời cảm ơn)	claude-2026-09	ai-draft
沒事兒|没事儿[mei2 shi4 r5]	không sao; không có gì; không quan trọng; đừng bận tâm/rảnh; rảnh rỗi; không có việc gì (làm)	claude-2026-09	ai-draft
沒有|没有[mei2 you3]	không có (vd. 我没有钱: tôi không có tiền)/chưa; không (phủ định việc đã xảy ra, vd. 他还没有来: anh ấy vẫn chưa đến)/(so sánh) không … bằng (vd. 我没有他高: tôi không cao bằng anh ấy)	claude-2026-09	ai-draft
妹妹|妹妹[mei4 mei5]	em gái/cô gái trẻ (cách gọi thân mật)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
妹|妹[mei4]	em gái	claude-2026-09	ai-draft
門|门[men2]	cửa; cửa ra vào; cổng/(lượng từ) môn; khẩu…: dùng cho môn học, ngành kỹ thuật, đại bác, súng, họ hàng thông gia (vd. 一门课: một môn học)/cách; mẹo; bí quyết/gia đình; nhà; dòng họ/phái; môn phái; trường phái/loại; hạng; ngành (phân loại sinh vật)/van; công tắc (vd. 电门: công tắc điện)/(hậu tố) vụ bê bối (vd. 水门: vụ Watergate)/Lượng từ: 扇 (shàn)	claude-2026-09	ai-draft
門口|门口[men2 kou3]	cửa; cửa ra vào; trước cửa; cổng/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
